http://www.hosa.org/guidelines	"Competitive Events Guidelines"
http://nchosa.org/advisors/handbook/	"NC HOSA Handbook"
https://open.umn.edu/opentextbooks/subjects/medicine	"Open Textbook Library Medicine Textbooks"
https://www.tesd.net/cms/lib/PA01001259/Centricity/Domain/344/Careers%20in%20Medicine.pdf	"The Ultimate Guide to Choosing a Medical Specialty"
https://thepoint.lww.com/stedmansmedterm2e	"thePoint Stedman’s Medical Terminology"
http://vct.rice.edu/	"Virtual Clinical Trials"
