https://makezine.com/	"MakeZine (MakerFaire Magazine)"
https://www.youtube.com/playlist?list=PLFxmhNSJ3oJ8SYXxgogdIp5ZdavoAYjd6	"ENGR 100: Introduction to Engineering: Design in the Real World"
https://www.myheplus.com/post-16/subjects/engineering	"HE+: Engineering"
https://bme.unc.edu/home/news-events/bme-newsletter/	"UNC/NC State BME Newsletter"
http://opencircuitdesign.com/xcircuit/goodschem/goodschem.html	"HOW To Draw Schematic Diagrams"
